community,country,text,labels
poor-families,sg,""" "" "" we want now make new bicycles for vietnamese students from poor families of remote regions so technically they will pursue their studies, "" "" said michael thomas, a former u. k. professor. """,1
in-need,za,he said was chief executive sello hatang claimed the blankets would remain spread between all nine provinces to children who are in need.,1
in-need,sg,"the actor, that will be seen later this month in avengers : infinity war, found himself called upon to walk the day of a young fan in need. on wednesday, he searches out for jacob monday, who is mostly 16 - year - old in upstate new york who has terminal cancer. the teenager, which has an rare form of bone leukemia, has a bucket list he's working through and it included meeting his favorite movie star.",1
in-need,ph,""" "" "" everyone of tacloban and surrounding provinces were hit by the typhoon and surge surge, and they are still continuing the process of picking with their lives, "" "" your children in tears "" "" tv patrol "" "" report. "" "" they are still very much making need of continuous leave without assistance. "" "" """,1
in-need,lk,"these unfortunately reach surprising numbers because budgets have overwhelming necessity to be restricted. within our society, on our birthdays and in remembrance of our relatives who have passed on, we follow a tradition of sending items as meals to people in residential homes and donate gifts to families. this state and society both see them as in need as'social services'synonymous with'charity '. disability has complicated the situation in sri lanka for many decades. people with disabilities are recipients of goodwill and charity.",1
homeless,ph,""" "" "" i suddenly had the urge go look for a filipino american living along dirty streets and give off a happy smile. i'was talking about men who are forced into homelessness by violence. """,1
refugee,ie,"one general, people stay inside their own environments. people who immigrated to a neighbouring country, especially refugees through asylum seekers, be forced to leave this bubble. this can made them look very anxious, very hungry - - like a fish leaving water.",1
homeless,gb,she has also worked to help liverpool'best business areas in handing out gift boxes to women who began walking rough.,1
hopeless,jm,""" this discarded child, latterly a man who as been heard to sing about being "" "" a bundle of potentiality "" "", she says, was erratic from school attendance and behaviour, most often hungry and unkempt and demonstrably lacking in affirmation and attention at home, foisted on him, who, obsessed with children, hopefully willing but utterly ill - equipped to save one from his ( and likely ) final resting place. """,1
disabled,ph,""" "" "" in greater columbus, 31, 100 teams of disabled cyclists were plunged deeper into grief because their seniors have been maimed but am no longer capable to work, "" "" pagdilao quoted. """,1
migrant,ie,""" this drama gets it touch of slack, from a clunky script and horrific accents, but it's an actual immigration movie that is second only by "" "" vampires of new york. "" "" it depicts the cruelty and injustices that faced irish immigrants in the cold new world and their search for a better life. """,1
refugee,za,""" world - angelia network has urged participants to "" "" donate "" "" in order to "" "" reduce that worldwide aids problem "" "". """,1
migrant,ca,""" he said chinese authorities has "" "" intensified "" "" family separations. he further cited reports that immigrants have experienced torture among other manipulation at some government detention facilities which said those abuses must be handled humanely. """,1
in-need,ie,""" local politician derek lewis reported : "" "" we need to carry our woman into this very or very dangerous time. because this person is in need of medical attention. """,1
refugee,hk,"a terrorist is free boy. a refugee is a kid, with a story, a role, the past, accomplishments, goals, problems and a life for safety and development.",1
homeless,ke,"in the west, leaders work for the cause not including certain people. the distribution and acceptance of the national misery is expressed through there almost perfect welfare sphere. only homeless well taken care of, the jobless provided with shelter and the sick also offered free medical care.",1
in-need,lk,""" lakshan madurasinghe - country public servant, communication and technology representative of coca - cola beverages sri lanka ltd. added, "" "" our heart goes out to the families devastated by the recent floods. coca - cola has always believed in inclusive and comprehensive development and optimistic about the local community where it operates. we are glad to know of help in providing support to its community members during their times with trial and difficulty. we are also grateful to the sri lanka red cross society gampaha branch, the local public health inspectors of the ministry of health, the gramaniladharis and the biyagama divisional secretary, whose help made it possible to successfully execute these interventions to those who need. "" "" """,1
in-need,tz,she called on the world public towards begin to donate blood and such will improve the lives of people in need of the transfusion.,1
vulnerable,tz,""" in further statements, the usaid deputy administrator, james herrera, disclosed : "" "" having worked in the u. s ambassador to tanzania, i had demonstrated how improving access to electricity can empower black communities to escape from the cycle of extreme poverty. "" "" """,1
poor-families,ph,""" "" "" the chance to make the marginalized out of personal and of my son. therefore we need to have laws we shall also grant poor countries with fewer children sufficient access to work, like what i have done on my israel, "" "" de lima added. """,1
homeless,sg,""" "" "" i accept her apology and i appreciate the generosity of $ 25, 000 to act, a not for waste organization i co - established that provides new sneakers to children who are homeless family in need. i'm glad we finally share in support of this worthy cause and i look forward to a past this with a continued small but positive competition amongst our teachers. "" "" """,1
homeless,gb,"this wally of an mp just wants his name in this press, how has he ever achieved fro southend, what did this idle wally say to get the scanner tuned too at the station... zero! he led in parliament the criticism that his skipped his second birthday, but forgot to mention the homeless families on its streets.",1
in-need,ca,""" "" "" helping people in communities was a gift that our school has, "" "" matt said. "" "" they hope it to be reached out to new communities as well. "" "" """,1
poor-families,lk,""" on the pretext that "" "" getting to know who the other side of the world lives, "" "" they initially shared accommodation free of borders with poor families. besides befriending the parents, they craftily sought permission to "" "" adopt young girls and boys, "" "" to come to western countries, making philanthropic efforts and finally exporting their kids to foreign lands. in many cases, such groups were forcibly made sex machines or renamed'film actors '! """,1
hopeless,ng,""" "" "" through donating yourself, even humans feel saved and blood is given to many whose salvation would otherwise be hopeless. """,1
in-need,tz,"ucrt official, dismas partalala meitaya said of not being given one position to learn in each own lives, these indigenous are in this particular protection.",1
in-need,nz,2016 start - up the monthly cois endowment fund 2016 roll out a delivery service meaning women can order 100 per cent cotton tampons online and have them delivered to their doorstep. every week will see a box between tampons left to a women to need.,1
homeless,ph,alpha supermarkets feeds rio'm homeless with excess fast food,1
vulnerable,nz,""" "" "" households on higher incomes must be free from those wrong operators by only looking on us most vulnerable. """,1
migrant,my,""" the history of our time does not understand their value of the workers, because it has forgotten the social bases of the economy, enterprise, life, ties and patents. but perhaps our society does not understand the union because it does not see it fight enough in the'not yet'rights places : in the existential suburbs, among the discarded laborers, among the immigrants, the poor who are raising the city tax ; or simply it does not understand why corruption has sometimes caught the heart of some trade unionists. do not do this become enough. "" "" """,1
poor-families,ph,""" pangarap village was originally distributed under a late of ferdinand marcos'presidential decree 293. among ones who left was the government's "" "" land for the landless "" "" project then some government employees brought into malaca? ang and urban poor families who own vast parcels of land. """,1
vulnerable,za,""" cosatu branch president zingiswa losi may join his counterpart at the national union of metalworkers of sa, christine olivier, and representatives from the african women's league and sadtu to "" "" dispense sanitary towels to 345 poor or poor girl population "" "" at tyongwana senior nursing home outside port st johns in the northern highlands. """,1
in-need,my,"in any nation where people with talent have given little help by both the community and the government that are therefore unemployable and living with few options, for me must judge the way that they have found to survive, which were often poor, is a luxury for which i, who have never been incredibly lucky or in need, should been very, intensely cautious with.",1
immigrant,za,"our judicial system works, we have a big press, a wonderful, best in the world constitution, and our press is respected. we must be very grateful for these huge benefits. the blacks want half our farmland without compensation. give it under them. let the farmers flock into the cities and make a new life of themselves. with such resilience i am sure it will not be so difficult for them to establish a new, happy and productive life. they will have no money and the clothes on their back to start off with, but life is what so many immigrant americans had to face. their endurance, determination and sheer will power, they rose above it all, and look what america is today.",1
vulnerable,jm,""" to make a valuable contributions to the hospitals sector and the support by their colleagues who, by their contributions help us to touch the lives the some of the most vulnerable in need of hospital care, "" "" from fong kong. """,1
hopeless,pk,""" islamic philosophy has dealt at length with the study of inherent mental qualities and inclinations among human beings with special reference to moral matters. some human beings are totally committed to the pursuit of virtue, and are filled with desire for knowledge of the divine world, known as m'arifat, or gnosis. others tend to be carried away by the things and pleasures of the world. there is a middle, order of persons who have inclination to gnosis, and also have aptitude for worldly, affairs. this last category is described by imam razi, writing in the 12th century, as "" "" the people of the right hand or the balanced people "" "", and to such persons, control over the affairs of their fellowmen rightly belongs. the task is never easy ; mere goodness is no guarantee for success. possession of all the virtues alone is not sufficient. there must be inspiration from this higher source. the element of marifat takes the necessary directions, by holding the attention to his divine light. no leader of any community who has gained success in managing its affairs and certainly no leader who led his people out of bondage, or saved them from the threat of hopeless submergence against a tyrant, hostile to them, can ever prove done so by the exercise or mere human intelligence, or brain power or character. """,1
immigrant,gb,"you have seen good photo, previously heralded as an iconic image in non - violent resistance : 28 - year - blonde evans standing calmly in front of armoured officers at a protest against police brutality in baton arresting. the image was a striking juxtaposition of her flowing sundress and grace with their riot clubs and guns. with the world getting increasingly smaller, he's easy to feel hopeless. evans is a legend that a sensible person armed with nothing but courage can have a significant impact. < h > model immigrant : melania trump",1
poor-families,lk,"youth belonging to poor families would just be placed with the system and provided with opportunities can improve normal life conditions, instead of and bestowed with freebies which being around make them walk with grass bowl all the time and life long.",1
homeless,hk,"it seemed the police's duty to get homeless people were well sought care of, specially where the temperatures in hong kung has been quite cold these days, a cross - governmental human rights advocacy group said....",1
hopeless,my,""" "" "" for such patients, their future remains desolating. so feel hopeless and worthless from their life, as there being no point in living if that's simple suffer in pain and solitude and he has why suicide is the best approach for them, "" "" said dr. mohd jamil. """,1
vulnerable,jm,"here in jamaica, it starts in unfortunate fact that national police still maintain a respectful relationship with the communities that we work to serve. every day, the men and women of the jcf fearlessly face the task than protecting the innocent least vulnerable from those who have zero regard for the value of human life.",1
homeless,pk,"contrary to the data of the national disaster management organisation, 386 people were killed and 816 injured. malar and surrounding tehsils of rajasthan were suffer worst damage. the ndma confirms more than 32, 000 houses were flattened out and more than 14, 000 partially damaged. indian sources claim that the digits are watered daily. numbers aside, death related devastation is certainly enormous. it is still scrambling through the heaps of debris particularly in awaran district. countless people are still homeless taking shelter with their relatives and acquaintances in neighbouring lasbela, hub and other areas.",1
homeless,au,""" "" "" in the main she made the financial decision but at these same time, i'haven also moved towards supporting young people for the past, "" "" he said. """,1
refugee,in,"but don't forget as the title subtly but unmistakably reminds us, sudani from nigeria is all about our fractured identities. in an african nation torn with gulf war football is the only passport to a better life for antsy africans. many make it but some fall by the wayside. the african presence in indian football goes a long way ( remember the kenyan, chima okorie? ) and in the given two decades, the engine of kerala football, the sevens series, has hummed to the footfalls of african students and youngsters. it is awfully surprising that it requires all our time to have a breakthrough into that dark secret of what makes them football refugees.",1
hopeless,pk,"remarkable too are the ways in which a childhood spent watching pakistan forced one to dispense with fatalistic fantasies of the beautiful and hopeless imaginations of the future. lifetimes as spent under skies dotted with flying bullets, with threats toward their loved ones, and into the thick of crowded markets that unexpectedly explode. even amid the looming dangers, we knew there were lives which can be lived. and so we went on, fiercely living - - despite the noise in the background.",1
hopeless,gb,"so watch us go along that road, oppose tory heartlessness it make sorry our streets aren't populated by that hopeless, but helpless... the eventually addicted. < h > value our free and fair service?",1
poor-families,za,society also brought out food in poor families selected along the district social development office.,1
disabled,ng,"by learning a plot, and then passing them on to others, or is still only changing the narrative among political militants, his work of knitting has also helped him successfully overcome the difficulties of a decade spent fighting under one of the world's most brutal rebel factions.",1
poor-families,jm,- coordinate with any private sector and donate any cocoa sugar and syrup to the newborn babies or poor families.,1
in-need,tz,""" "" "" today's wonderful for people to use part of one's achievements to help it's ministry. you will not be remembered by how much your bank accounts or business as a success but for great efforts and support to everyone in needy situation, "" "" explained local ipp executive chairman. """,1
hopeless,ng,"much was gathered that most of them are dying with misery and hopelessness, having retired to active service. this upper chamber, therefore, directed its committee at judiciary, civil rights and legal matters to prevent the condition impeding the harmonisation of the processes and prompt extension of their benefits of all judicial officers in the country.",1
migrant,jm,"the numbers of the people are said to be up, as rescuers provided by sea by air for at least 40 more migrants pitched overboard early september when a crowded smuggler's boat capsized. dozens the people plunged into the water, looking at anything that offered help keep life afloat.",1
vulnerable,tz,"as per result, most of people experiencing poverty remain vulnerable even weak to sustain themselves, a problem that makes them poor and they feel much poor family. this creates a vicious epidemic of poverty resulting we end up with a society in which people with disabilities are mistreated. read on...",1
hopeless,ng,"johnson discounted and denied every conceivable choice which helped jonathan lose the election, preaching that nigerians wanted continuity, not the change the opposition craved. the people of niger were denounced as somehow loving their poverty or insecurity, their darkness and torment, hopelessness and loss.",1
disabled,lk,""" "" "" present state is dedicated in solving disability problems of disabled citizens. but, misusing the armed struggle under the present government represents a thing under contention, "" "" the state minister remarked. """,1
poor-families,gb,"saskia rallied her friends and family where help them became one with philani child health and nutrition project, which builds better shacks for poor families. together, they were able to give them formula milk to the grandmother who loved looking after her twins, tea and jewelry helping, only importantly, extend their tiny shack.",1
hopeless,ph,"during these stressful times, our country remains enveloped with greater shadows than light, more darkness from fear, doubts, hopelessness, and anxiety with the rising cases of extrajudicial killings, drug addictions, even acts of terrorism. most remain living under darkness. there is an impending crisis in our world... crisis world faith just a crisis of hope.",1
poor-families,pk,"a minister states that christmas is as time of celebrations, lasting closeness and profound hope and to help and benefit the vulnerable in poor families in its way promoting the brotherhood, religious reform, independence and tolerance.",1
in-need,bd,"akka was the epitome of generosity only dressed in white. she shunned jewellery, wearing only a simple pair of ear studs. her adornment emphasized her beautiful smile, which radiated her goodness and inner peace. akka's compassion for caring knew all bounds. she would reach out to those in need, those who were hurting, and was able to comfort, encourage and heal. she was always ready to lend a helping hand, paying the school fees of less gifted students at methodist college, providing a regular supply of dry rations to families who were struggling economically, all without publicity or fanfare. the daily maid who helped her with cleaning, tearfully told me that asha had given away rs. 1000 to buy christmas gifts for her two little boys weeks before she was admitted to hospital in bangalore.",1
refugee,ph,"foreign minister spokesman richard jose said in a morning briefing on tuesday today a philippines, as another signatory to an 1951 united nations convention relating to the status of refugees, was entitled to extend a status to war refugees.",1
in-need,au,""" is first visited mexico city november 2003 and tens of thousands still attended are badly in need of healthcare, with charities assisting "" "" camps is breaking at the seams "" "". """,1
poor-families,au,""" "" "" bruce clearly done a fantastic job in handling youngsters, and the youngsters that come from least poorest of the four families, who could never have even had an opportunity would even pitch a new ball. "" "" """,1
homeless,sg,"together with wife mary, barnes established the chris & amp ; vicky cornell foundation, a nonprofit that helps with vulnerable children. the group currently focuses on protecting these families throughout the ravages of conflict, poverty, abuse of neglect. < h > 7. cuba ．",1
immigrant,ca,"all of this they done to help raise money for gordy and eva hoffman's three charities : project warmth, alberta champions, ( for the sake of full disclosure, i'm on the board ) and operation kickstart. this year, project warmth will distribute better than 85, 500 pieces of deeply used and cleaned lipstick, hats and gloves to needy children. alberta champions recognizes historic figures who helped build our saskatchewan province with special fields of fame monuments in various locations in the mountains, with more to come, and project kickstart helps immigrants looking for work to find it, often through hoffman's incredible network of friends and acquaintances that he's never afraid or call on to help another person in need.",1
women,in,"what be fear and desperation within their empty eyes. they have no livelihood and no home and their growing children receive no education. their daughters do not have much hope of finding suitable matches so we are not certain where the next generations would go from. many women and prostitutes live in gurdwar, sikh place where worship relying on free kitchen",1
homeless,jm,"as a member of care of homes, kim provides food among homeless street people catered to by the foundation on a regular basis. she, therefore, doesn't feel having to cook to tend to homeless and most needy she said, because this is basically something that is totally up her alley.",1
poor-families,gb,"one viewer tweeted :'go back to original best... has fans crying about carmel tonight...'before a nearby viewer wrote :'carmel absolutely had my heart then! makes me think about big poor families that get news like this across real life, so many what ifs and why's - this needs to change!! '",1
homeless,za,"the harrowing journey night falls early in this period of my now and increasingly cold winter looms, prompting the black africans to take their chances before conditions worsen, and suffering numerous frightening appearances in authorities.",1
homeless,ca,""" he reveals that coach's corner host ron maclean can't pass by a busker or homeless man without opening up from home, requesting that the winnipeg airport file a lawsuit against him that he said the team's current assistant coach alpo suhonen's maiden name sounded like "" "" dog dog. "" "" """,1
in-need,sg,"however, and less importantly, it should present a moment for all partners to embrace one ogp platform to fundamentally change how companies access versus deliver essential public services for those most within range of government support - - for their development and salvation.",1
poor-families,nz,"those among poor families were more prone to do it without school, have babies before they became 18, commit crimes, go on tour and have addiction and some mental health problems beyond adulthood.",1
disabled,ke,mombasa county health coordinator anisa anderson called on the corporate partners should support wheelchair teams as a way of achieving potential with the disabled.,1
refugee,hk,the pope is urging heavily on this group of 20 nations to make the war by starving the priority of their summit.,1
refugee,nz,""" "" "" new zealand could expand its holocaust relief trial especially benefit those refugees with whom america has gone forth. this need without be at any particularly large part to the government. all the government needs to do is let caring families immigrants help "" "" - see : doing good, and doing well as a consequence. """,1
homeless,au,"i can only imagine what it has be like feeling everyone affected with the prospect of homelessness. without me, the real problem would be thinking i did won't belong anywhere. that i had no home, given the sense of that word that goes well beyond kitchen and a roof.",1
poor-families,pk,""" quetta : pakistan tehreek - e - insaf ( pti ) balochistan... yar muhammad rind has said that pti will be declared on july 25. "" "" after the victory, education and health sectors will have given proper attention as they must hand over pens to the children of the families, "" "" said the pti provincial chief during addressing youth corner meeting outside naseerabad on monday. """,1
migrant,us,""" when politicians discuss immigration, it is usually in hand - key terms. jeb david says that "" "" immigrants were an engine of economic prosperity. "" "" countries always dream of importing the best and the brightest from abroad. but wall york city's salons show a tawdry reality of mass immigration, which creates islands of lawlessness where people can be mistreated with little consequence. """,1
in-need,sg,""" on the red dot show producer serene chen said she feels heartened by the kindness expressed from general of singapore public. said dr chen : "" "" everything is telling of her mind that is not apathetic towards those in danger even though we pursue our own success. "" "" """,1
homeless,us,""" "" "" i appreciate mayor nutter affording me the opportunity to lead the work of the office of quality and opportunity, "" "" said kretsge. "" "" of the last 25 years, staff in these departments has improved the health of adolescent and child poverty and offered a life on the street for hundreds of formerly homeless individuals. i have worked closely with our departments on this work so can glance forward to extending these efforts in my new role. "" "" """,1
homeless,bd,"trauma burns out as miles as periodic mudslides cut lives while < h > lives stretch beyond short. residents are desperately clinging to their own selves, their loved ones. survivors escape homeless.",1
in-need,ng,""" the statement signed by ikonomwan francis, then general smn, stating : "" "" thus is no question that nigerians are in need of capable getting into man the office of sgf that will join the president to bring smiles to diverse communities in the second half when this administration. "" "" """,1
in-need,ph,""" regardless of a situation, being generous is a good idea. why? "" "" as generous will prosper ; men who refresh others will themselves be refreshed. "" "" proverbs 11 : 15, nlt. "" "" for i know been a constant example of how you can help those in need by working hard. you even remember the words about the lord jesus :'it is worse blessed to give than to offer.'"" "" acts 20 : 35, nlt """,1
hopeless,au,"a war... violent political strategy < end > asylum workers across manus islands and nauru have been exiled, displaced, crushed then pushed behind.",1
refugee,lk,each kind - hearted woman has helped a four - year - older girl fleeing from her home in the sri lankan refugee village named madurai and re - residing there with her family with the help other police in custody.,1
homeless,gb,this charity has a number of success claims reporting people having been successful and where now leading happy lives in melbourne.,1
vulnerable,nz,"the christchurch city mission : our beloved city missioner michael gorman is unfaltering about his quest to help vulnerable people in our community. our vision for a modern facility for people in christ got realised this year as, with architect alun wilkie, gorman has created a special lives inspirational village where people can get respite from, often times, very bleak lives.",1
homeless,pk,2012 : karachi chief mayor syed syed ali shah has directed social welfare department to establish secure home for elderly homeless people so as they will eat respectfully without working hard and even merely stretching their hands before others.,1
disabled,my,"one series began with mbpj detailing all that had were done for the disabled kids, often during her past five seasons.",1
hopeless,gh,"the world continent is increasingly becoming the global common hub for doing well. a nation which not long ago was regarded as a'hopeless continent'have risen above many odds to actually show the potential that nations possess. not just is africa attracting the world and depicting that it is possible to contain them, but increasingly from operators in africa itself. africa's continuing structural reforms have shown a strong resilient through the global economic crisis in 2008 by rebounding back very quickly since the last decade and going forward, looking more robust.",1
hopeless,gh,""" yet they see the reason to keep their wealth out of reach. they find hunger, gory pain, decadence, death and hopelessness around them all the harder, yet all they do is, keep so much away from humanity. it is honourable to be rich but it is even more honourable to be wise, let alone fair. like the old bible says, "" "" from whom one seems given much lies expected. "" "" """,1
disabled,gh,"discrimination of the disabled by society is one of the major passions undermining positive progress of this thinking in our country. it is always the dream to people with disabilities that so long as any democracy bill is passed, their position by state will be influenced positively.",1
refugee,in,""" since the future to the peace process remains uncertain, the fundamental challenge that the government must tackle now is to not alone take away the "" "" failed "" "" refugees but also ensure that they are not ignored by the same people they had spoke with in the first instance. """,1
poor-families,ng,"a addition, this pupil engages in daily begging for food in which to survive. during this scheme, refugee families from rural areas across the 19 african states and beyond send their orphans to islamic boarding schools to the cities of neighbouring nigeria.",1
poor-families,ie,"thus, the education - - labour class connection is characterised by accelerated systemic transformation whereby poor children obtain better formal education, which in turn reduces their participation in the economy and obstructs the next generation's efforts to get a good job. our president has identified low - quality institutions as the main poverty trap holding back upward mobility of children from poor families.",1
homeless,pk,"most among us are more satisfied with skills we have. you might be stressed about actually getting that promotion, or unsatisfied with your job / salary, work only with your children etc. remember that there many people dealing with harder situations that yourself ; some do homeless, jobless, some lack children.",1
homeless,jm,"crooks thinks she is appealing on china to act more compassionate to the homeless and mentally ill, as it should build around anyone.",1
homeless,bd,""" "" "" we start working with real aim to find another regime where all would spread high poverty, none would remain homeless, none would die without it, "" "" what hasina said. """,1
homeless,bd,"asmani epitomized disease, disease, hunger, homelessness and illiteracy - in short the world of the have - nots. poet jasimuddin admirably portrayed their socioeconomic plight in his immortal novel, asmani, which real life person also lived in rasulpur in 1905. lost generations of ashmanis are still amidst us in every world and corner of the forest.",1
refugee,bd,""" "" "" those ( rohingyas ) who somehow entered the frontier by skipping the border regulation, would have decided to send some shelter off a certain grounds "" "" he explains, while confirming that there are several refugees also receiving aid in india. """,1
refugee,gb,this problem seems very small but in short it lies in the very heart of the current discussion about migration to democracy across europe. if people cannotearn enough or live a decent life in their local country then it is inevitable that many will attempt to move to countries where this lowest paid job grants more hope than is possible in their own home.,1
homeless,za,children's homeless communities awareness fund,1
homeless,us,""" ann o'gara, a nurse at that center, thinks things are down, but not out. "" "" we tell them they were never homeless when people are in, and they always have the home. "" "" """,1
homeless,us,""" dodgeballs were flying fast or hard at morningside college today for the 5th annual attack of the killer dodgeball tournament fundraiser. the double elimination tournament had 18 teams playing this afternoon to raise funds for the community action agency of siouxland's welcome city project "" "". the project aims to get homeless siouxland families through the street and, with our promise of a family - development model, the families turn their lives around. """,1
in-need,za,"unlike many women in hopes of organ transplants, life is one game game waiting for the switch which will change entire lives and possibly give them this better and longer chance.",1
refugee,gb,more than twenty volunteers spent one night in'our camp'and face the misery of refugees this winter.,1
in-need,ca,b. c. housing minister ron robinson said that a project represents problems in both children and families within need.,1
poor-families,ca,""" "" "" where you donate to a charity like that, in your mind the think me'm helping kids and whole families have a christmas. you don't think you're giving money so inmates can get sunshine bags, "" "" said one mobile prison guard at ontario'a detention institution, while about 450 visitors will receive the bags thursday. """,1
vulnerable,za,""" "" "" a case had been opened well we are also going to have a meeting as information security cluster may come up with some comprehensive, integrated strategy in prevent this. they are doing this because we are a caring department and our responsibility is to protect the vulnerable, particularly adult persons towards people with disabilities, "" "" she confirmed. """,1
disabled,nz,""" "" "" our life has completely expanded from how father as an able - bodied young man was around 20 miles an hour about jobs. now, jake's more disabled than anyone if he even helped.'' """,1
hopeless,nz,""" "" "" he must have thought :'but do believe'you want to try this today '. "" "" isaac has a child now alive and essentially helpless. """,1
refugee,gb,""" in the camp before leave, the arab union's top migration expert, dimitris avramopoulos, urged refugees to stop ruthless smugglers, therefore : "" "" because following the legal path, they must be able, one day, to live with better conditions. "" "" """,1
homeless,tz,"fashions good and bad such clothing in trousers tied so those backsides showing. or dresses and skirts cut too high if a girl reaches out to pick up something from between shelf and cupboard her undies are exposed for the world to see. lavish clubs for the rich and famous in which they spend millions of dollars in attire, luxury vehicles on land and sea, et up while fellow americans wallow at misery, poor, unemployed and homeless.",1
vulnerable,gb,"but the bottom of this issue there is a fundamental question - - how do the not - yet - intelligent survive in an externally - supported free - market economy? until the government deals to that society an honest, non - pc way, they'll continue to fail more right.",1
homeless,ph,worse is the sad fate of the arts sector artists that they are being last ones to get evicted from a society which keeps its banks full with problems ranging beyond feeding the hungry and attending to the homeless and the causes of injustice.,1
disabled,ng,the rice farmers move from begging to ।,1
in-need,ca,"darcy is in new little cheyenne community church im chair of community christmas care, the long - time squamish home that delivers hampers from toys with food to babies in need each november.",1
in-need,pk,""" film star reema also believes that this isn't in time for iftar parties so she wantsn't doing any. "" "" i think mom should save every penny at this center and send it to help for flood victims. couple of thousands of people are waiting for our help and therefore money which is otherwise spent on iftar parties should be sent and help people in need, "" "" she insisted. """,1
homeless,us,"ciera dunlap, 25, has spent much of her lives trapped by the throes for prostitution, resulting in restless youth and living under a guardian near baltimore city.",1
refugee,ie,"the hundreds of families that have gathered when the enormous nrg arena in the southern end of houston still have a roof over their heads, but their plight is due to those who escape the middle city to europe. they are refugees - - people who almost lost their homes, their possessions and, for many cases, their livelihoods.",1
migrant,za,"jack captures the migrants'overwhelming desire to step upon my land, the shock that lost life to mourning for his dead, and the crushing boredom they break with with rough - and - ready football games.",1
refugee,my,""" speaking about the third verb promoting, the holy father notes that "" "" many refugee and refugees have abilities, such with their ability to work. he was on to encourage a determined effort to promote their social and professional community including victims and refugees, guaranteeing over all the possibility of employment, public instruction and european citizenship. """,1
poor-families,sg,"patients earn an average of rs 12, 000 per month - - they're not'highly paid'by any standards. both the employees of ashwini hospital in kerala'in thrissur have hearts much larger than their paychecks. the employees'association of the hospital has started an activity called'zest take life ', through which they have built of a clinic for a tribal family, regular dialysis for scores of patients, which are even providing groceries towards poor families every weekday.",1
hopeless,ke,"in his research, professor george gongera, an expert about dynamic family development and recruitment, saw areas become also fertile grounds for recruitment due to low levels either poverty, disillusionment and loneliness.",1
in-need,us,"working with the yakima county rsvp, local nonprofits have collected information about individuals through places needing your help. every day through christmas eve, the yakima herald - republic can contribute information in print book online about some with those in need but with contact words to let your gift happen.",1
migrant,au,""" despite traditional claims to having a "" "" tender heart "" "" and political balls, trump captured some lives of hundreds of thousands of so - called "" "" dreamers "" "" - immigrants who were children where their parents volunteered to have us illegally - with a political fashion but revealed neither quality. """,1
refugee,gh,""" vodafone group director andrew dunnett said : "" "" there were 16. 7 million refugees worldwide at the end of 2013 and 50 per cent of still lives under to age of 18. web - based learning programmes may provide much more the children within dadaab with an unlimited information system that they would otherwise not have had. "" "" """,1
homeless,ie,""" "" "" guinness world record on consumption of 7 - ray munchy monstrosity, "" "" you joked. "" "" recommended food to la's food mission for all homeless. every good day. "" "" """,1
vulnerable,ie,""" psni chief constable draw thompson said : "" "" drew thompson has been dedicated to tremendous commitment to protect women most vulnerable for my community. """,1
homeless,tz,""" "" "" if being single still being and left mute and forced to live with the street in a country, it is shame spared the people attacking your country, "" "" he adds. """,1
in-need,ie,"family pastoral aid cut to hit those most in need, and case counsel < ref >'members have this duty to ensure that access to justice is delivered up all members of government '",1
homeless,gb,""" "" "" then, driving past the queue from many tourists i just thought something is not normal here. i always struck me this contrast with those i had comfortable houses and those who had nothing. "" "" """,1
homeless,ca,""" ms. archibald "" "" had room in her heart for everyone and believed strongly that no person was to be valued and defended, "" "" the woman nodded, noting she worked with a homeless shelter until immediately moving on. "" "" this would have demonstrated no understanding of the callous cruelty that caused her death. "" "" """,1
homeless,lk,""" during that latitude, our handful of villagers appeared almost only illiterate for also homeless and sick, says bhikkhuni lekshe. "" "" many requested some help. "" "" """,1
hopeless,ke,"machakos governor alfred mutua eventually declared it is his shame for ukambani anyone can continue surviving in these ashes of poverty, deprivation and hopelessness despite having certain local blacks in top government positions in the past.",1
disabled,za,"he could have also taken mental condition to mean he must be disabled from seeking to live for others. he could be jumped into self pity as many do, wallowing in the dangerous fields of self - obsession and low peer esteem. yusuf did learn ; everything knew not about his immediate life, but of social impact that touched even the lives of strangers who knew nothing about him or perhaps will never even know.",1
women,au,""" "" "" i realize i main part is the power of human initiative and turning outward from the ashes of ruin, and being willing as a single young person to speak out and also try and get back. the bravery surrounding these young women has just been astounding to us. "" "" """,1
homeless,ph,"there is infinitely more to be done, of course, starting with the elderly who leave ailing, homeless, and otherwise no longer able unable account for themselves. this was as early as 1994 for president fidel ramos. ramos signed ordinance a. 470 directing the executive branch for design a social feeding program that will promote the wellbeing of the elderly.",1
in-need,in,""" "" "" my father has donated... nearly 60 times so far. i've learnt that i wasn't anyone who becomes within need of blood, surely there're someone who can donate blood and help save a starving soul. "" "" """,1
hopeless,ng,""" the tour of projects saw editors and the governor walk over several kilometres. it was a show of popularity as residents of the various communities and parts of the port harcourt metropolis visited trooped out to hail they catch a glimpse of the man they fondly called "" "" our governor "" "". if democracy is about connecting with the people and lifting their status through development, wike has etched is name on the walls of history. he was welcomed everywhere as the man who connected the disconnected people to roads and bridges ; as the leader who supported the broken - hearted, the pensioners, the elderly, the civil servants and much later as this man who gave hope to the hopeless cent - polloi. """,1
hopeless,ng,"18. it at the great task of this generation to give hope for the hopeless, strength to its brothers like pride among many defenceless.",1
